501544	898560	922695	956143	515215
563607	783814	768302	615776	138020
335262	660042	726315	932316	754013
276663	374189	358033	18080	877859
881722	716083	10138	475660	365109
404309	989378	479946	464235	812061
543327	700895	912733	515933	790787
708591	600246	616707	968099	875583
917401	144042	101605	665687	813225
153719	369889	377422	572454	904549
770467	192635	717268	386660	8699
293489	141360	873051	573628	8347
637647	328680	778642	18589	373861
995175	561952	820344	565153	741567
139989	738038	13491	866134	632902
104619	524743	303714	167067	394741
508104	414508	167923	382052	81642
823840	820294	63838	598192	720122
725323	893096	302907	581917	316787
243150	750533	508522	462602	278263
619806	699809	517056	49811	896183
669528	424434	27964	819178	105264
682623	229847	538631	747595	949489
596564	559030	731150	157810	891886
253570	218208	279742	819608	310816
503025	360809	848392	613579	482732
849909	721728	235820	171910	320228
384598	226207	964485	793611	693938
346697	148291	902567	864095	113491
303892	560893	55555	345625	579065
922161	361533	987390	129298	352005
733616	419322	724064	440367	329886
620112	772051	440454	72019	739842
245785	605198	260578	241927	116170
633518	353822	491115	435273	989384
999217	898326	399557	244681	652304
54478	384806	722440	61932	45115
199380	228140	600972	304321	986193
912823	944267	566133	216434	866706
569465	760983	903567	126903	600605
498407	948550	5087	644126	20279
813594	908708	595628	788474	319231
81819	976483	983907	543069	208744
440883	950813	962224	293079	529659
89684	224710	598432	172702	798863
13699	413842	925435	349840	214024
48668	253391	304774	470153	152262
332879	687463	91671	858615	104632
125620	812397	577970	475785	829336
59470	275272	877218	762179	22214
820205	21802	707862	16916	814543
637851	226329	30498	946589	188320
838296	891789	426128	330392	411063
218869	560657	732880	852043	309995
406456	243743	700713	373463	193875
907801	463403	77313	308859	656080
863790	607461	786277	236537	199405
852355	105720	335570	954665	514056
141615	156288	545853	879045	123931
932482	306338	796743	644952	385417
911099	309395	567936	394479	322625
245284	894138	153387	804831	746816
403167	896994	564840	958154	259190
294861	845552	535728	639426	888993
467767	263179	39315	496317	249689
194463	809148	726790	274685	646454
9166	387521	794463	461882	513708
442577	757594	621882	873929	845280
155979	948373	98702	721529	289412
308778	304385	807750	983131	250131
932888	211382	262946	863426	407375
741173	944517	938862	994468	944879
983316	522569	304688	435657	840750
403844	992774	740180	315991	281534
581452	219270	178115	505987	269649
966191	837567	620964	124703	887193
184128	87553	843368	835919	102256
253996	525376	330437	59308	234350
449160	765998	38227	513493	437557
623308	629964	813489	115925	6781
698546	977623	997452	315638	475419
385547	590527	675371	237308	34725
659553	870177	729773	689095	296504
383202	15400	316303	113639	80212
143405	584657	94488	477054	422274
814749	4985	863161	84363	609485
127407	707556	619140	92894	516212
483230	745515	689325	23200	813001
379430	542419	22754	22866	51524
392779	595952	279202	106750	763534
901893	609278	717150	811271	698758
344503	433618	945864	892834	646139
335870	267398	203968	151418	575543
362378	157574	802714	842967	192467
334202	830464	147138	204387	187781
449878	972123	335650	465320	700009
602456	380028	778435	75386	225656
563439	685535	688760	183731	262708
301499	677878	13332	47210	699198
977096	484394	404068	913970	853109
369780	749101	159158	788511	532682
832313	426374	496901	962071	121124
800826	350559	246090	458121	355618
344956	379285	715509	53485	945911
710324	933234	535182	767652	293945
509056	387181	323115	594136	829690
643084	491164	800016	8942	774074
226248	415625	550996	68146	432757
618443	540638	605645	539330	262695
358128	531708	1909	993559	776077
244048	927522	419403	157620	532897
507546	138609	684879	320901	6003
583899	948185	804298	132816	841882
446288	519453	907253	638197	643924
70044	1652	787163	485429	476346
268909	565935	862017	487070	861863
177921	441924	702187	795914	423312
783394	639767	422578	502152	193874
821139	939868	969410	865409	661918
567513	524644	941913	45843	559014
107629	34050	577118	58133	61198
606075	3234	225763	153559	260982
988482	19592	893247	356941	708203
647342	923449	935750	266055	72566
204639	512616	204484	556276	970200
212866	451191	967748	440390	964398
54708	577812	76484	196295	43530
807273	900208	987323	599059	248957
448471	46671	765115	750345	480921
14967	488236	288439	592864	566720
812491	355260	84763	437046	583323
756810	194533	377240	590781	871708
221640	38441	132587	202512	606749
773777	136040	664961	291580	517647
